row_id,order_id,customer_id,sales
145,CA-2017-155376,SG-20080,839.43
6175,US-2014-106299,NZ-18565,838.38
3113,CA-2016-150350,MS-17770,837.6
4751,CA-2016-127649,DL-13495,837.6
1083,US-2016-143819,KD-16270,836.59
3944,US-2016-142685,MG-17695,835.17
7552,CA-2014-140396,KH-16330,833.94
2210,CA-2014-125556,ML-17410,832.93
73,US-2015-134026,JE-15745,831.94
1851,CA-2015-160472,RK-19300,831.2
9075,CA-2014-136336,DB-13555,828.84
7136,CA-2017-141439,TT-21460,828.6
3183,CA-2017-152912,BM-11650,826.62
2436,CA-2015-154746,PJ-18835,826.11
8637,CA-2014-160094,JM-16195,826.0
3513,CA-2017-140326,HW-14935,825.17
6969,CA-2015-110765,MP-17965,824.97
6399,CA-2017-151981,GM-14455,824.95
3815,CA-2016-152471,ZD-21925,823.96
3857,US-2017-105389,DM-13015,823.96
4074,US-2015-164308,SC-20680,821.94
2552,CA-2017-101042,AB-10105,821.88
2649,CA-2014-131002,TB-21400,821.88
2697,CA-2014-145317,SM-20320,821.3
4507,US-2014-138247,BF-11170,818.38
5630,US-2016-146066,RB-19465,815.29
3553,CA-2016-152555,ME-17320,812.74
2874,CA-2017-137022,SW-20275,811.28
9731,CA-2014-111962,EB-14170,807.75
8244,CA-2014-109897,BW-11200,806.34
3584,CA-2015-121650,KD-16495,801.96
3817,CA-2015-102582,NW-18400,801.96
3915,US-2017-142573,ML-17410,801.6
503,US-2016-105578,MY-17380,801.57
1872,CA-2014-116932,ME-18010,801.57
5881,CA-2016-133935,JW-15220,801.57
9396,CA-2014-125997,MW-18220,801.57
4201,CA-2015-143105,MA-17560,799.98
2731,CA-2017-104801,FH-14350,799.96
7277,CA-2014-120670,JK-16120,799.92
6191,CA-2016-157259,JM-15535,799.56
917,US-2014-141215,KL-16555,797.94
9749,US-2014-140914,BH-11710,797.94
3520,CA-2015-124975,MG-17875,796.43
5850,CA-2015-121783,PO-19180,795.51
5745,US-2017-147886,DH-13075,795.48
7398,CA-2014-141649,DM-12955,795.41
5010,CA-2015-102876,LR-17035,791.96
9101,CA-2017-152933,MG-17650,791.88
118,CA-2015-110457,DK-13090,787.53
329,US-2016-141544,PO-18850,786.74
1622,CA-2017-108560,JC-15385,786.48
2672,CA-2014-126403,RR-19525,785.88
2755,CA-2015-155306,GA-14515,783.96
2801,CA-2016-153318,JS-15595,783.96
4759,CA-2014-121573,SG-20605,783.96
1540,CA-2017-121888,CL-11890,782.94
9485,CA-2016-164770,MY-18295,781.86
1830,CA-2014-103373,BS-11755,779.8
5845,CA-2015-126725,BS-11665,777.21
7144,US-2017-141558,MH-17290,776.85
8105,CA-2015-149846,SB-20185,775.73
4979,CA-2015-165050,AH-10210,773.94
4671,US-2017-133200,DB-13555,772.68
6160,CA-2016-161025,GM-14440,772.68
8029,CA-2015-132465,DM-13525,772.68
5019,CA-2014-127558,SS-20410,772.47
5023,CA-2016-133795,JE-15475,772.47
5960,CA-2016-127138,DK-13225,770.35
3997,CA-2015-105627,DK-12895,769.95
9317,CA-2016-161907,JH-16180,769.18
4040,CA-2014-110786,AJ-10795,767.95
6132,CA-2014-163447,TB-21190,767.21
1714,US-2017-124968,MM-18055,765.63
1246,CA-2014-168494,NP-18700,764.69
3633,CA-2017-132178,DB-12970,763.44
1576,CA-2014-101602,MC-18100,763.28
2847,CA-2017-152093,SN-20560,762.59
2075,CA-2017-122504,DB-13270,761.54
8641,US-2017-148551,DB-13120,760.98
7105,CA-2017-128944,KH-16330,760.12
4862,CA-2014-138940,GM-14455,758.35
7203,CA-2016-120369,VB-21745,756.8
8965,CA-2016-157280,LW-17125,756.8
7479,CA-2014-167199,ME-17320,755.96
7547,CA-2014-103492,CM-12715,755.94
2415,CA-2016-156300,TB-21595,754.45
8365,CA-2017-137631,JL-15235,751.98
4250,CA-2016-157336,SJ-20500,751.92
5475,CA-2017-121741,YC-21895,750.68
5187,US-2015-154389,EH-14125,748.75
458,US-2016-157945,NF-18385,747.56
5076,CA-2014-134572,SV-20365,744.1
8249,CA-2016-133816,CS-12400,743.99
4772,US-2014-167262,AC-10450,742.34
3155,CA-2017-150497,SM-20950,735.98
6828,CA-2016-118689,TC-20980,735.98
9969,CA-2017-153871,RB-19435,735.98
3263,CA-2014-140662,TS-21205,733.95
2,CA-2016-152156,CG-12520,731.94
9638,CA-2014-124702,MH-17785,730.2
614,CA-2016-121223,GD-14590,728.95
8057,CA-2015-121188,CB-12025,728.82
1864,US-2016-100839,NC-18625,727.45
3017,US-2016-160528,MH-18115,727.3
271,CA-2017-163979,KH-16690,725.84
5346,CA-2017-108539,SC-20725,725.84
7622,US-2014-144078,RB-19435,725.34
661,CA-2015-146563,CB-12025,724.08
2304,CA-2017-157931,MO-17800,723.92
8661,CA-2017-124765,HZ-14950,723.92
1043,CA-2016-102981,MO-17500,722.35
7407,CA-2015-100146,CB-12535,722.35
7345,CA-2017-168389,DV-13045,721.88
5046,CA-2016-158694,AI-10855,720.76
5362,CA-2017-100951,NC-18625,720.76
3784,CA-2017-165204,MN-17935,720.06
7804,CA-2015-102260,SJ-20125,720.06
8553,CA-2014-140473,MC-17425,719.98
2495,CA-2016-146206,KT-16480,719.96
7546,CA-2014-103492,CM-12715,719.95
8085,CA-2015-150714,KH-16690,718.64
3615,CA-2017-112529,SC-20770,718.12
7168,CA-2014-117464,NP-18325,717.72
9908,US-2015-129007,KD-16615,717.72
4976,CA-2015-142202,JR-16210,717.12
5040,CA-2015-136469,TS-21370,716.0
5849,CA-2015-121783,PO-19180,715.64
7908,CA-2016-112585,RW-19630,715.64
5275,CA-2015-162887,SV-20785,715.2
434,CA-2016-127369,DB-13060,714.3
5006,CA-2015-158659,SC-20695,714.3
6942,CA-2017-107132,SC-20260,713.88
2070,CA-2015-133452,ZC-21910,710.83
9180,CA-2017-156776,JL-15505,707.88
5222,CA-2017-117401,PP-18955,706.86
8049,CA-2016-168543,DK-13225,706.86
2555,CA-2016-118626,JC-15775,705.54
2809,CA-2015-148635,MH-18025,704.9
4365,CA-2017-111332,NC-18340,704.76
8649,CA-2016-164574,RH-19555,704.76
481,CA-2016-100790,JG-15805,704.25
6297,CA-2014-141313,AJ-10780,704.25
474,CA-2014-144666,JP-15520,703.97
7642,US-2016-157490,LB-16795,703.71
6292,CA-2017-143756,ME-17725,701.96
9463,US-2017-109610,BS-11590,701.96
658,US-2016-156097,EH-14125,701.37
2541,CA-2015-113404,EM-13810,700.15
2747,CA-2014-155887,KT-16480,700.06
1789,CA-2015-154326,RP-19855,699.98
5060,CA-2016-109722,TP-21130,699.98
1122,US-2014-147627,HL-15040,699.93
339,CA-2014-129924,AC-10420,698.35
6631,CA-2016-105081,JE-15715,698.35
8789,CA-2017-126914,JE-15715,698.35
1041,CA-2016-127670,RD-19660,697.16
5231,CA-2017-124436,SA-20830,697.16
4193,CA-2015-150875,HK-14890,696.42
1341,CA-2017-113481,AS-10045,695.7
2839,CA-2016-147368,TC-21295,695.7
3102,CA-2017-119578,JG-15310,695.16
6047,CA-2016-154662,BF-11215,692.94
4271,CA-2015-166975,SH-20635,692.47
3849,CA-2017-161053,JE-15745,691.96
9510,CA-2014-149104,RD-19900,689.82
4991,CA-2017-107321,AW-10930,689.41
5035,CA-2015-103954,HR-14770,687.4
8869,CA-2016-158260,CC-12475,686.4
1145,CA-2014-146969,AP-10915,686.32
5932,US-2017-169551,RL-19615,683.99
527,CA-2017-113558,PH-18790,683.95
9932,CA-2015-104948,KH-16510,683.33
4781,CA-2014-159310,SC-20725,683.14
3625,CA-2017-113530,BC-11125,681.41
6926,CA-2015-137925,JL-15235,681.41
9163,CA-2016-160108,AG-10900,680.01
7618,CA-2016-144309,CM-12235,679.96
1339,CA-2017-100524,CM-12115,677.58
1662,CA-2017-144526,QJ-19255,677.58
5957,CA-2016-127138,DK-13225,676.55
1625,CA-2015-157084,JG-15160,675.96
2578,CA-2014-129091,RA-19885,675.12
8280,CA-2017-146192,BD-11725,675.06
3839,CA-2014-126760,KM-16720,674.35
7191,CA-2016-164399,DW-13480,674.35
4905,US-2014-161613,MC-17605,674.06
2230,CA-2014-128055,AA-10315,673.57
9782,CA-2016-153178,CL-12565,673.57
9487,CA-2017-130505,NF-18385,673.34
2955,CA-2017-134915,EM-14140,671.98
4164,CA-2015-163587,EP-13915,671.94
146,CA-2015-110744,HA-14920,671.93
3090,US-2017-159205,DB-12910,671.93
4726,CA-2016-131968,LB-16795,671.54
8128,CA-2015-137064,TS-21655,670.75
1637,CA-2014-168984,NW-18400,669.08
9681,CA-2015-130113,AH-10030,668.16
3019,US-2016-160528,MH-18115,666.4
4309,CA-2014-125829,WB-21850,666.34
530,US-2015-138303,MG-18145,666.25
17,CA-2014-105893,PK-19075,665.88
3778,CA-2015-107937,JB-16045,665.88
455,CA-2017-147277,EB-13705,665.41
5501,CA-2017-164378,MM-18055,664.15
3070,US-2017-120089,ML-17755,663.94
8013,CA-2017-120168,TB-21625,663.92
9190,US-2015-130512,SM-20320,663.07
1941,CA-2016-112109,JE-15715,662.88
3321,CA-2014-134551,TS-21505,662.88
2443,CA-2016-146934,AF-10870,662.84
6286,CA-2016-125080,VW-21775,661.18
4492,CA-2014-150798,JK-15730,659.99
1931,US-2017-101539,VM-21685,659.98
2247,CA-2017-103380,BF-11005,659.98
7978,CA-2014-166051,JK-15625,659.97
3891,US-2016-163881,SP-20860,659.9
5610,CA-2017-117198,BG-11035,659.9
5921,US-2015-126977,PF-19120,659.9
4550,CA-2015-126557,RL-19615,659.17
4735,CA-2016-120530,Dl-13600,658.75
3603,CA-2014-159835,RB-19330,657.93
4574,CA-2016-139395,MG-17650,657.93
8024,CA-2014-129189,HM-14860,657.93
3525,CA-2016-132731,GA-14515,657.55
4344,CA-2017-105410,ND-18370,657.5
3495,CA-2017-142034,KB-16240,655.9
2815,CA-2015-135685,MP-18175,653.55
5036,CA-2014-169803,SC-20260,653.55
2629,US-2017-165344,SB-20290,653.0
1395,US-2017-117247,CK-12760,652.45
6309,CA-2016-163328,TP-21565,650.35
7293,CA-2017-109183,LR-16915,649.0
258,US-2015-159982,DR-12880,647.9
360,CA-2017-155698,VB-21745,647.84
2496,CA-2014-136644,SC-20575,647.84
543,US-2015-120161,LM-17065,646.78
766,CA-2014-162775,CS-12250,646.74
6025,CA-2017-139717,DM-13015,646.27
4058,CA-2014-163034,DK-12985,646.2
1147,CA-2015-112452,NC-18340,644.08
6731,CA-2015-156734,BV-11245,643.14
770,CA-2016-157245,LE-16810,641.96
7461,US-2015-136987,AR-10540,639.97
4089,US-2014-156559,LH-16900,638.82
5733,CA-2017-143574,DR-12880,638.82
3655,CA-2017-133004,AJ-10945,638.73
5775,CA-2016-142398,BP-11290,638.29
4003,CA-2016-145730,CC-12220,637.9
8449,CA-2017-125451,AH-10075,637.9
8285,CA-2015-154284,SZ-20035,637.44
3731,CA-2015-109575,KH-16630,636.86
2101,US-2014-140116,KT-16480,636.41
4673,CA-2016-133550,KL-16645,635.96
6548,CA-2014-113880,VF-21715,634.12
2490,CA-2015-141040,TB-21250,631.96
9273,CA-2016-100510,HM-14860,631.96
4347,CA-2016-120355,MM-17260,631.78
9395,CA-2014-125997,MW-18220,631.78
4498,CA-2017-155075,GW-14605,631.18
8411,CA-2016-130820,ON-18715,630.02
2729,CA-2017-119193,SK-19990,629.96
4177,CA-2014-128846,RS-19765,629.95
6181,CA-2015-158421,GB-14575,629.95
6469,CA-2016-163804,DB-13270,629.95
6747,CA-2017-159156,KB-16600,629.95
9394,CA-2014-125997,MW-18220,629.95
5119,CA-2015-127173,GM-14500,629.93
8889,CA-2017-103968,ML-17755,629.64
6310,CA-2016-163328,TP-21565,629.18
3400,CA-2014-102274,DH-13075,629.1
4924,CA-2017-114055,MH-18115,629.1
7258,CA-2016-152730,EM-14140,629.1
2414,CA-2014-151295,JA-15970,629.06
2400,CA-2017-147361,SB-20290,628.81
3132,CA-2014-136399,CC-12100,627.17
6636,CA-2017-144498,MB-18085,627.17
193,CA-2015-102281,MP-17470,626.35
8712,CA-2014-105648,EJ-14155,626.35
8927,CA-2016-168032,DF-13135,626.1
7686,CA-2015-116876,TT-21070,625.99
6944,CA-2015-139248,RD-19930,623.96
9115,CA-2016-135461,EB-13975,623.96
4670,US-2017-133200,DB-13555,623.46
227,CA-2015-163055,DS-13180,622.45
6977,CA-2015-112144,CY-12745,621.76
233,US-2017-100930,CS-12400,620.61
1119,CA-2015-142755,CS-12355,619.95
2681,CA-2017-127026,MH-18115,619.95
5716,CA-2015-124107,BM-11650,619.95
8663,CA-2015-131856,JG-15160,619.15
236,US-2017-100930,CS-12400,617.98
8855,US-2015-115343,FO-14305,617.98
996,CA-2014-117639,MW-18235,617.97
4413,CA-2014-130624,TB-21280,617.97
126,US-2014-134614,PF-19165,617.7
3846,CA-2014-101931,TS-21370,617.0
2281,CA-2017-142622,JK-15625,614.27
9692,CA-2015-130183,PO-18850,614.0
2360,US-2014-148838,CP-12340,613.91
3835,CA-2014-105984,MY-18295,611.06
7476,CA-2014-167199,ME-17320,609.98
8929,US-2015-168704,FP-14320,609.98
8578,CA-2017-146164,CM-12190,607.52
7682,CA-2014-133592,KM-16375,605.88
5234,CA-2014-115084,LS-17200,605.34
8366,CA-2017-157273,SZ-20035,604.77
3556,CA-2014-120838,PO-18865,604.75
9422,CA-2014-145254,NC-18535,604.75
2517,CA-2014-128888,PB-19105,604.66
984,CA-2014-163419,TZ-21580,603.92
1571,US-2014-157385,SC-20095,603.92
3313,US-2014-133130,TH-21100,603.92
3496,CA-2017-142034,KB-16240,603.92
3716,CA-2014-135608,JK-15625,603.92
6899,US-2015-165512,VS-21820,602.65
1020,CA-2015-108665,KM-16225,601.65
2786,CA-2015-149972,CD-12790,601.54
3203,CA-2014-158372,RD-19900,601.54
2592,US-2016-115455,SE-20110,601.47
5128,CA-2014-160766,DM-13015,601.3
125,US-2014-152030,AD-10180,600.56
8674,CA-2017-163265,JS-16030,600.56
9789,CA-2017-144491,CJ-12010,600.56
8283,CA-2015-154284,SZ-20035,600.53
5773,CA-2015-158939,EA-14035,599.99
7282,CA-2017-159282,GH-14410,599.99
1151,CA-2015-112452,NC-18340,599.98
3526,CA-2017-148922,SU-20665,599.97
7043,US-2017-165358,SV-20365,599.97
4049,US-2015-166520,KE-16420,599.9
981,CA-2016-144939,EB-13870,599.29
5428,US-2016-108497,MH-17290,599.17
7009,CA-2015-154823,KN-16390,598.46
1913,CA-2017-121503,FH-14275,597.13
2047,CA-2016-131835,MC-17590,597.0
2292,CA-2015-149342,TS-21160,595.38
9653,CA-2016-107104,MS-17365,595.38
2417,CA-2017-168655,ML-18040,595.0
8158,CA-2016-103464,PG-18820,595.0
9325,CA-2017-121853,DB-13660,594.82
1204,CA-2016-114727,LS-16945,593.57
7821,CA-2017-152436,CW-11905,592.74
7573,CA-2014-100916,FH-14275,591.32
4587,US-2017-163790,NL-18310,590.35
5605,CA-2015-142475,BS-11380,590.35
1370,US-2015-103471,JR-15670,590.06
4618,CA-2015-117800,TH-21550,589.9
6440,CA-2014-166891,CC-12220,589.41
9582,CA-2017-152975,RB-19705,589.41
5440,CA-2016-167115,EH-14185,588.78
2597,CA-2017-149048,BM-11650,587.97
4096,CA-2015-102491,KW-16435,587.97
6346,CA-2015-146255,EM-14140,587.97
7017,CA-2014-114790,FM-14215,587.97
4634,CA-2015-130456,DS-13180,586.4
2750,US-2014-141257,CS-11950,585.55
5469,CA-2014-132451,KF-16285,585.55
5061,CA-2016-109722,TP-21130,584.82
8795,CA-2014-162992,BP-11095,583.8
9393,CA-2015-130848,DG-13300,582.34
5830,CA-2016-122063,MM-17920,581.96
3386,CA-2017-148404,Dp-13240,580.67
3483,CA-2014-124688,CC-12610,579.95
9659,CA-2014-156160,AS-10090,579.53
6313,CA-2017-120019,NG-18355,579.51
6737,CA-2016-123358,BT-11680,579.51
1317,CA-2016-145919,HG-14965,579.3
1212,CA-2016-137050,SW-20755,579.14
4643,CA-2017-130141,HA-14905,579.14
8206,CA-2015-114811,KD-16495,577.76
9552,CA-2015-147690,SC-20020,577.58
5801,CA-2014-123225,MN-17935,575.97
5962,CA-2014-140732,MA-17560,575.93
1319,CA-2014-160773,LW-16825,575.92
4416,CA-2014-153983,AH-10210,575.92
9406,CA-2014-152618,RB-19465,574.91
4310,CA-2014-125829,WB-21850,573.73
9880,CA-2016-122581,JK-15370,573.17
9489,CA-2015-156566,EM-13960,572.8
1301,CA-2016-137043,LC-17140,572.76
768,CA-2014-162775,CS-12250,572.58
8041,CA-2017-121489,CM-11815,572.58
4060,CA-2015-124058,LC-16885,572.16
5640,CA-2014-154893,GM-14440,572.16
2468,CA-2017-128755,MK-18160,571.44
7928,CA-2017-120404,KH-16330,569.99
7457,CA-2015-137974,LL-16840,569.64
6406,CA-2017-154074,BW-11110,569.57
3519,US-2016-113649,HA-14920,569.54
5158,CA-2017-163006,GH-14410,569.06
3338,US-2017-109253,PR-18880,568.73
9237,CA-2016-126732,LR-16915,568.73
747,CA-2014-124429,MH-17785,567.12
7745,CA-2016-133613,CP-12340,566.97
6647,US-2016-127334,MP-18175,564.2
5168,CA-2014-121006,SC-20020,563.94
7579,CA-2016-138597,PN-18775,563.94
6203,CA-2016-118332,PK-19075,563.92
3126,CA-2015-121720,JE-15610,563.81
3905,CA-2015-167010,VT-21700,563.81
3757,CA-2016-116799,JG-15310,563.43
1883,CA-2015-109512,LF-17185,563.4
6574,CA-2016-160535,BP-11050,563.4
6285,CA-2016-100944,EH-13765,563.24
4867,CA-2017-122490,TT-21070,563.02
8137,CA-2016-118073,CS-12490,562.29
6375,CA-2014-107811,LA-16780,561.58
2810,CA-2015-148635,MH-18025,561.57
1550,CA-2014-134278,EP-13915,559.99
983,CA-2014-163419,TZ-21580,559.98
6901,CA-2015-140557,TN-21040,559.93
3893,US-2016-163881,SP-20860,559.92
7289,CA-2014-158281,AG-10525,559.71
1753,CA-2017-116715,VW-21775,559.62
3425,CA-2016-134803,CL-12565,558.4
4645,CA-2015-147501,Co-12640,558.4
8144,CA-2016-100993,AZ-10750,557.73
2348,CA-2016-159373,LT-17110,557.59
4024,CA-2017-130764,JO-15145,556.67
5400,CA-2016-117681,HF-14995,556.67
9134,CA-2015-157805,RH-19510,555.96
624,CA-2015-138009,SF-20965,555.21
1336,CA-2016-122133,JR-15670,552.56
7420,US-2016-114013,SC-20770,552.56
5978,CA-2017-116953,SV-20935,552.0
3724,US-2014-169789,MF-17665,551.99
7813,CA-2016-134334,DK-13090,550.43
5069,CA-2014-124478,MA-17560,549.99
5851,CA-2015-121783,PO-19180,549.99
8203,CA-2015-114811,KD-16495,549.98
1597,CA-2017-132234,MY-17380,547.3
2330,US-2015-147739,JD-16150,547.14
3907,CA-2015-167010,VT-21700,547.14
4698,US-2015-138121,JL-15835,546.66
5586,CA-2017-105333,VP-21730,546.06
2979,CA-2014-109232,ND-18370,545.94
5386,CA-2017-161410,CC-12220,545.92
1978,CA-2014-110408,AS-10225,545.88
2437,CA-2017-140053,CA-12265,545.85
3185,CA-2017-152912,BM-11650,544.38
4342,CA-2017-130309,GB-14575,544.38
778,CA-2015-144267,NZ-18565,544.01
1201,CA-2016-114727,LS-16945,544.01
894,CA-2017-133256,TH-21550,543.92
5298,CA-2017-108791,TM-21490,543.92
4014,CA-2015-165624,FH-14350,542.94
4619,CA-2015-117800,TH-21550,542.94
5695,US-2015-138093,KM-16225,542.94
5762,CA-2017-158169,JM-16195,542.94
9389,US-2017-127292,RM-19375,542.94
731,US-2016-150861,EG-13900,542.65
2251,CA-2015-116092,JM-16195,541.44
8008,CA-2015-110863,AA-10645,541.24
8872,CA-2017-101805,SH-19975,541.24
945,CA-2015-120880,JL-15850,540.57
7939,CA-2017-166093,RW-19540,540.57
1259,US-2016-168620,RB-19795,540.05
1502,CA-2017-130386,NG-18430,540.05
3083,US-2017-132297,DW-13480,539.97
4161,CA-2017-115546,AH-10465,539.97
3302,US-2014-159926,CS-11950,539.96
6502,CA-2014-129147,LC-17050,539.96
7621,US-2014-144078,RB-19435,539.92
7417,US-2016-114013,SC-20770,539.91
2905,CA-2016-153577,KH-16330,539.66
7463,CA-2015-138485,NP-18670,538.92
3460,CA-2017-136448,AS-10090,538.19
4546,CA-2015-126557,RL-19615,537.54
8792,CA-2017-162075,TT-21220,537.54
4608,CA-2015-135020,MS-17770,535.41
5170,CA-2014-121006,SC-20020,535.41
8133,CA-2014-127866,JD-15895,535.41
8737,CA-2016-168774,RP-19855,535.41
7559,US-2014-137155,DL-12925,533.94
5742,US-2017-147886,DH-13075,532.72
2369,US-2016-129469,KL-16555,532.7
3116,CA-2016-150350,MS-17770,532.7
39,CA-2015-117415,SN-20710,532.4
2598,CA-2017-149048,BM-11650,530.34
6517,US-2017-116652,RD-19480,529.9
3173,US-2016-133879,KT-16465,528.43
8777,CA-2016-102813,EA-14035,528.43
9920,CA-2016-149272,MY-18295,528.43
5935,US-2017-169551,RL-19615,527.92
7702,CA-2017-151799,BF-11170,526.58
2232,CA-2017-157091,DB-13405,526.45
2574,CA-2017-145128,SM-20320,526.45
8119,US-2017-106551,EB-13930,526.34
3810,CA-2015-113628,AH-10690,523.92
6946,CA-2016-106243,GM-14680,523.92
3799,CA-2017-147760,KL-16555,523.76
7360,US-2014-115189,AR-10345,523.76
625,CA-2015-138009,SF-20965,523.48
7036,CA-2017-119494,JE-15610,523.39
7460,CA-2015-137974,LL-16840,523.26
1627,CA-2015-164539,PO-19180,523.25
4717,CA-2017-143126,CM-12655,521.96
5956,CA-2014-155796,TS-21430,521.96
4360,CA-2017-162565,RR-19315,520.46
9353,CA-2017-148411,RO-19780,520.46
989,CA-2017-167899,JG-15805,520.05
5832,CA-2015-111206,RF-19735,519.96
7971,US-2015-126753,SP-20860,519.79
6707,CA-2016-112277,SC-20695,519.68
6068,CA-2017-166695,CC-12430,518.27
3054,CA-2016-128517,SW-20350,517.9
1628,CA-2015-143119,MC-17275,517.5
8678,CA-2017-141705,PO-18850,517.41
9817,CA-2015-162201,AG-10495,516.96
948,US-2017-110576,RB-19795,516.49
1700,CA-2014-135657,SC-20725,515.88
486,CA-2017-140963,MT-18070,514.17
3497,CA-2016-107328,CA-12055,513.02
6757,CA-2017-124205,TC-21145,512.96
3995,CA-2015-105627,DK-12895,512.94
8167,CA-2015-168207,LT-17110,512.5
8314,CA-2014-161508,PV-18985,512.36
7494,US-2017-160836,CC-12475,512.19
2096,US-2016-146570,SN-20710,511.84
9848,CA-2017-169327,MH-17290,511.5
5663,CA-2016-108875,CL-12700,511.06
3711,CA-2017-113670,RS-19765,510.24
342,CA-2014-122336,JD-15895,509.97
7404,CA-2015-100146,CB-12535,509.96
3512,CA-2014-166863,SC-20020,509.49
7827,CA-2017-117114,CY-12745,508.77
7543,US-2017-112347,BS-11380,508.7
6042,CA-2017-122364,FA-14230,506.28
6555,CA-2014-137092,LS-16975,505.32
1899,CA-2014-169775,RA-19945,505.18
3029,CA-2017-116855,AI-10855,504.9
5990,CA-2016-163776,JS-16030,504.9
183,CA-2014-158274,RM-19675,503.96
2300,CA-2015-113145,VD-21670,503.96
6480,CA-2017-140872,NR-18550,503.96
6955,CA-2015-129917,HM-14980,503.96
9690,US-2017-135986,PG-18895,503.96
6288,CA-2014-100090,EB-13705,502.49
970,CA-2017-135279,BS-11800,501.81
2157,CA-2014-124646,DV-13465,501.81
3848,CA-2017-129000,SZ-20035,501.81
9733,CA-2014-114321,NC-18535,500.24
3732,CA-2015-109575,KH-16630,499.99
2264,CA-2016-131065,AA-10375,499.98
5620,US-2016-124163,SC-20695,499.95
2969,CA-2017-167941,JF-15565,499.58
8595,CA-2017-159667,PM-19135,499.17
5220,CA-2017-145653,CA-12775,498.26
8339,CA-2014-153087,TC-20980,498.0
7558,CA-2017-159506,JR-16210,497.94
1775,CA-2014-118976,MY-18295,497.61
8533,CA-2016-156748,BS-11755,496.86
2242,US-2016-126893,CT-11995,494.98
6854,US-2017-162670,MF-18250,494.97
8899,CA-2015-163237,EM-14095,494.97
601,US-2016-100720,CK-12205,494.38
3288,CA-2015-157770,RD-19585,494.38
4541,CA-2015-104129,ES-14080,493.92
8867,CA-2014-120411,SB-20185,493.43
2448,CA-2016-119165,BD-11320,492.84
3462,CA-2017-114258,EM-13825,492.77
6923,CA-2015-134257,MS-17710,491.55
9697,CA-2014-144281,HK-14890,491.55
2345,CA-2016-119025,PV-18985,490.32
2580,US-2014-155502,SD-20485,489.92
8894,CA-2014-124723,GZ-14470,489.23
363,CA-2017-144904,KW-16435,488.65
1896,CA-2015-109197,JO-15280,487.98
3618,CA-2017-141929,RA-19285,487.98
3643,CA-2014-156594,MC-17845,487.98
9033,CA-2017-105823,RB-19465,487.96
3498,CA-2016-107328,CA-12055,487.92
8305,CA-2017-135419,BG-11740,486.37
2222,CA-2015-131884,DK-13375,485.94
1186,CA-2014-127131,HR-14830,485.88
4853,CA-2014-107818,MC-17275,485.88
1390,US-2016-108504,PP-18955,484.83
6608,CA-2016-148852,SV-20785,484.7
1005,CA-2015-126445,RA-19945,484.65
7533,CA-2016-107146,LC-16885,483.14
9843,US-2016-125402,DL-12865,483.14
9093,CA-2015-162950,DW-13585,482.94
4218,CA-2017-149881,NC-18535,482.66
387,CA-2015-122756,DK-13225,482.34
9644,CA-2014-104563,CM-12715,481.57
2760,CA-2016-146171,JP-16135,481.32
4901,CA-2017-120936,CA-12310,481.32
5760,US-2016-111528,JP-16135,481.32
8630,CA-2015-164084,AG-10525,481.18
3860,CA-2017-154039,JK-16120,480.96
3845,CA-2014-101931,TS-21370,480.74
8878,CA-2017-126928,GZ-14470,480.0
224,CA-2015-169397,JB-15925,479.99
6952,CA-2015-161767,GK-14620,479.99
2387,US-2017-117534,CV-12295,479.98
2900,CA-2015-166464,PG-18895,479.98
4573,CA-2017-126662,AB-10255,479.98
7037,CA-2014-124618,CS-11860,479.98
8494,CA-2015-109190,CC-12685,479.98
8540,CA-2017-147354,KB-16315,479.98
8571,CA-2016-162390,DP-13105,479.98
9840,US-2016-125402,DL-12865,479.98
686,CA-2014-157784,MC-17845,479.97
4030,CA-2017-124296,CS-12355,479.97
7706,CA-2016-114601,AA-10480,479.97
8498,CA-2014-169061,AB-10150,479.97
8614,CA-2016-138233,PF-19165,479.97
9044,CA-2016-168830,ML-17395,479.97
1983,CA-2014-122749,NG-18430,479.96
3092,CA-2016-112123,BH-11710,479.95
6745,CA-2017-111269,CS-12355,479.95
7095,US-2015-153374,JF-15565,479.95
2510,CA-2017-163902,MY-17380,479.94
7836,CA-2015-106257,EB-14110,479.92
2093,CA-2014-145926,MP-17470,479.9
6939,CA-2016-125094,NP-18700,479.72
376,US-2014-119137,AG-10900,479.04
1904,CA-2017-167094,DK-12835,478.48
6846,CA-2014-147543,BC-11125,478.48
4418,CA-2017-112900,KL-16645,478.24
2569,CA-2017-148929,SP-20620,478.08
9538,CA-2016-148747,AS-10045,477.67
9663,CA-2016-160717,ME-17320,477.6
6693,CA-2017-160899,DR-12940,477.51
9448,CA-2017-136882,DN-13690,477.3
2740,CA-2017-122707,EB-13750,477.24
6437,US-2017-116897,JG-15160,477.15
3830,CA-2017-141733,RW-19540,476.8
8603,US-2014-133949,JL-15175,475.94
9140,CA-2014-106971,BM-11785,475.94
8178,CA-2017-149699,CM-12115,474.95
4010,CA-2017-144463,SC-20725,474.43
7081,CA-2016-106950,JE-15715,472.52
3453,CA-2014-157609,KN-16705,471.92
6973,CA-2017-153822,AB-10105,471.92
8146,US-2014-112949,Co-12640,471.9
582,CA-2017-145233,DV-13465,470.38
1877,CA-2017-112039,JC-15775,470.38
3912,CA-2017-126788,AB-10105,470.38
7502,CA-2017-121048,TC-21295,470.38
9693,CA-2015-107902,SM-20950,470.36
